Order_ID,Order_Date,Customer_Name,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Profit_Margin,Revenue_Per_Unit,Shipping_Cost_Ratio,High_Value_Order,Order_Size,Price_Category,Discount_Band,Profit_Category,Year,Month,Quarter,Weekend_Order,Customer_Segment_Corporate,Customer_Segment_Home Office,Region_Europe,Region_Middle East & Africa,Region_North America,Region_South America,Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_Colombia,Country_France,Country_Germany,Country_India,Country_Italy,Country_Japan,Country_Mexico,Country_Nigeria,Country_Saudi Arabia,Country_South Africa,Country_South Korea,Country_Spain,Country_UAE,Country_United Kingdom,Country_United States,Product_Category_Furniture,Product_Category_Office Supplies,Product_Category_Technology,Payment_Method_Cash on Delivery,Payment_Method_Credit Card,Payment_Method_PayPal,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
ORD-10932,2023-11-20,Karen Khan,Desk Calendar 2025,-0.2061890397306598,-0.7916326499580947,-0.4921165670117554,-0.5547352856503297,0.22365107253493247,-0.564683832337547,-0.5060537244861066,-0.7837355261404148,0.8170463835783027,0,2,0,1,1,2023,11,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
ORD-11566,2023-11-20,Olga Thompson,Tablet Stand Holder,-0.5760348509067311,-0.24857101432594986,-1.180873133858159,-0.35305583193515316,-0.2206330048369229,-0.31210128756635735,0.5024546705651091,-0.18323466243523515,-0.3639951531467066,0,2,2,1,2,2023,11,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ORD-10360,2023-11-21,Wei Fischer,Premium Notebook Set A5,-0.2061890397306598,-0.6642540498678796,-1.180873133858159,-0.47138629700060414,0.2849316349310505,-0.4343209933120021,0.4211868659230695,-0.6372954210432352,0.04068816826884989,0,2,3,1,2,2023,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
ORD-11833,2023-11-21,Ali Romano,Desk Calendar 2025,-0.9458806620828024,-0.6913692964217372,0.19663999983464828,-0.5898736296733005,-0.3336190417547654,-0.5981288440228514,-1.3248179060559078,-0.6923998820393517,1.4854670408919257,0,2,0,2,1,2023,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ORD-11177,2023-11-22,Omar Costa,Ergonomic Office Chair,-0.9458806620828024,1.7234010559815784,-0.4921165670117554,-0.1118980303965495,-1.093881018981604,-0.09550848363044077,0.4734560266179497,1.826149507788153,-0.6069371797061273,1,2,1,1,0,2023,11,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
ORD-10978,2023-11-23,Diego Hassan,Wool Blend Scarf,-0.9458806620828024,-0.7265560582288363,-0.4921165670117554,-0.5943966456822097,-0.8410986990976175,-0.5880226339701181,-1.0620400707816473,-0.716232561420172,1.1557128499505382,0,2,0,1,1,2023,11,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD-10041,2023-11-25,Xiao Rodriguez,Wireless Ergonomic Mouse,-0.5760348509067311,-0.557937059891591,-0.4921165670117554,-0.48892932441088194,-0.5902313967885094,-0.4797625852757308,0.1548289511491594,-0.5411381366050119,-0.1392077617241993,0,2,3,1,2,2023,11,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
ORD-10365,2023-11-25,Ethan Khan,USB-C Hub Multiport Adapter,0.9033483937975542,-0.4175683649406907,0.19663999983464828,-0.06559594165794724,0.10491998289245369,-0.06126369992657475,0.45376558936987826,-0.42321459007332246,-0.5214453524250268,1,1,3,2,0,2023,11,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ORD-10524,2023-11-25,Oscar Costa,Tape Dispenser Heavy Duty,-0.5760348509067311,-0.809667441852056,0.19663999983464828,-0.5904749555010745,-0.5193757465179981,-0.5919487875157843,-1.1479619787732311,-0.8086702947411575,1.321415156109274,0,2,0,2,1,2023,11,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
ORD-11789,2023-11-25,Jessica Hassan,Desk Calendar 2025,-0.9458806620828024,-0.7321052249654397,0.19663999983464828,-0.5974817086247027,-0.666832099783657,-0.5960930607028763,-1.3806671462504374,-0.7324883774140264,1.5356398507248499,0,2,0,2,1,2023,11,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ORD-10992,2023-11-26,Linda Kumar,Folding Table Portable,0.9033483937975542,0.2190724006587212,1.5741531335274555,0.5048008228875553,-0.5059706234938472,0.13918825054382533,0.09396759965512085,0.0776849603813766,-0.6478676298329862,1,1,1,0,0,2023,11,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
ORD-11555,2023-11-26,Isabella Harris,Wireless Ergonomic Mouse,0.5335025826214829,-0.6162033106259271,-1.180873133858159,-0.31355133951051845,0.7866662395492666,-0.30090447930649455,0.39684232532545405,-0.5848084219444342,-0.26695037623302503,1,1,3,1,2,2023,11,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
ORD-11793,2023-11-27,Joseph Suzuki,Cotton Formal Shirt,-0.9458806620828024,-0.34870825043647535,0.19663999983464828,-0.5259500797207978,-1.3907087430878007,-0.485724522141372,0.3832380232267865,-0.3555738642005895,-0.2728918931869239,0,2,3,2,1,2023,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ORD-11111,2023-11-28,Xiao Harris,Premium Notebook Set A5,-0.5760348509067311,-0.809541324426224,-1.180873133858159,-0.5856382042776745,-0.20339784666301478,-0.590567363120087,-1.0670521820811563,-0.7959962687120506,1.4121883317938395,0,2,0,1,1,2023,11,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ORD-11488,2023-11-28,Pierre Leroy,Travel Backpack 30L,0.5335025826214829,-0.3740578530286865,0.8853965666810519,-0.14818673687265332,0.04172440292145701,-0.11732044777303055,0.5046027182648988,-0.41054056404421574,-0.4923979362059656,1,1,3,0,0,2023,11,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD-11497,2023-11-29,Sarah Khan,Filing Cabinet 3-Drawer,0.16365677144541152,1.3755691955372091,0.19663999983464828,1.0833285584086112,-0.7338577149044109,0.9479031744039126,0.4272730010724733,1.3395771171924447,-0.6802158888042134,1,1,1,2,0,2023,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ORD-11687,2023-11-29,Zara Nilsson,Whiteboard Markers Set 8,-0.2061890397306598,-0.8057578016512671,0.19663999983464828,-0.5667879468070183,0.6181446929599417,-0.6021277041156594,-1.191280940718988,-0.8048129824714293,1.3630057747865658,0,2,0,2,1,2023,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
ORD-11505,2023-11-30,Susan Leroy,Premium Notebook Set A5,-0.9458806620828024,-0.8138293169045084,0.19663999983464828,-0.6127240111287147,-0.18424767091422797,-0.6355727158009639,-4.32385050291215,-0.8128031293158662,4.2505830143814185,0,2,0,2,1,2023,11,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ORD-10487,2023-12-01,Christopher Khan,Webcam HD 1080p,1.6430400161496967,-0.22902281332200589,-0.4921165670117554,0.4627864487469942,0.9073123467666236,0.5777541429041639,0.6402877313016083,-0.1999037618865604,-0.5868020389179144,1,0,2,1,0,2023,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ORD-10677,2023-12-01,Ivan Jones,Standing Desk Converter,0.16365677144541152,3.3151290874059396,2.2629097003738594,2.0034355087065383,-0.91003933179325,0.8297550352982179,-0.029545143082780966,2.5515997368020273,-0.6990306924915598,1,1,1,3,0,2023,12,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ORD-10044,2023-12-02,Fatima Ferrari,Cotton Formal Shirt,1.6430400161496967,-0.30772008704110915,0.19663999983464828,0.2876437652574988,2.801264728321645,0.3607250996853957,0.5948207216560619,-0.31520984652093414,-0.46797169983993697,1,0,2,2,0,2023,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ORD-11910,2023-12-02,Amir Laurent,Bookshelf 5-Tier,0.9033483937975542,1.484786886307631,1.5741531335274555,1.7642646968597098,1.3286162132399346,0.9451403256125179,0.10112775865441948,1.183769253725925,-0.6544693153373182,1,1,1,0,0,2023,12,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
ORD-10288,2023-12-03,Zara Leroy,Mesh Back Task Chair,0.16365677144541152,0.4935039192689271,-0.4921165670117554,0.4838589973202937,1.0605137527569188,0.4331408206387936,0.44803746217043944,0.549930191118095,-0.5835011961657484,1,1,1,1,0,2023,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
ORD-11423,2023-12-03,Felix Laurent,Silk Tie Collection,-0.5760348509067311,-0.7152054899039656,-0.4921165670117554,-0.5508658846716096,-0.011896089175146096,-0.5621391031875782,-0.47633906463901715,-0.704385102306007,0.6163551442466073,0,2,0,1,1,2023,12,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ORD-11442,2023-12-03,Chen Nilsson,Monitor Riser Wood,0.16365677144541152,-0.3949933457167813,-0.4921165670117554,-0.21605812160749888,-0.13254219639250317,-0.23866767495297173,0.3288208148321167,-0.37210520249942447,-0.4732530482434026,1,1,3,1,2,2023,12,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
ORD-11827,2023-12-03,Emma Sharma,Monitor Riser Wood,-0.5760348509067311,-0.3705265651053934,1.5741531335274555,-0.44958169959349276,-1.174311757126509,-0.49895711372120977,-0.16630417996938537,-0.4375417499323128,-0.40789636175051497,0,2,3,0,1,2023,12,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
ORD-11863,2023-12-03,Isabella Rossi,Ergonomic Office Chair,0.5335025826214829,2.022677707480668,-1.180873133858159,2.4216968388252047,-0.7587529433778339,2.75589688218318,0.6879027886469443,2.2977059327624203,-0.7003510295924262,1,1,1,1,0,2023,12,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ORD-11904,2023-12-04,Hans Martin,Floating Wall Shelves Set,-0.5760348509067311,-0.21931177153294995,-1.180873133858159,-0.34092473697484177,-0.373834410827218,-0.3318047618418301,0.364979617778575,-0.15127407505748755,-0.40261501334704936,0,2,2,1,2,2023,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ORD-11346,2023-12-05,Jennifer Santos,Corner L-Shaped Desk,-0.9458806620828024,2.3947241136847617,1.5741531335274555,-0.08290366765735702,-1.222187196498476,-0.24223029576292807,0.06747501135771575,1.9789266258998865,-0.6234413934669574,1,2,1,0,2,2023,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
ORD-11661,2023-12-05,Nadia Rossi,Monitor Riser Wood,-0.5760348509067311,-0.07352002727127795,-1.180873133858159,-0.2804784189829454,0.08959984229342417,-0.2821461901438673,0.3610415303289608,0.007977817221289187,-0.3989840863196667,1,2,2,1,2,2023,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
ORD-11944,2023-12-05,John Ferrari,Premium Notebook Set A5,-0.9458806620828024,-0.8129464949236851,-1.180873133858159,-0.6102402740139957,-1.040260526885001,-0.5963838868914442,-1.761945612963091,-0.7997158198292885,2.0542022470901347,0,2,0,1,1,2023,12,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ORD-10109,2023-12-06,Thomas Ferrari,Premium Notebook Set A5,0.16365677144541152,-0.7358887477403966,-1.180873133858159,-0.47677208484936306,-0.4504351138223652,-0.4146175190365293,0.6223873338033616,-0.7155437556577205,-0.14448911012766497,0,1,0,1,2,2023,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
ORD-11117,2023-12-06,Amina Jones,Laptop Stand Adjustable,0.16365677144541152,-0.508246794113824,-1.180873133858159,-0.2880080641307249,-1.0919660014067254,-0.1976611823649029,0.6993590430458222,-0.4668848754127448,-0.5458715887910556,1,1,3,1,2,2023,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ORD-11316,2023-12-06,Richard Yamamoto,Monitor Riser Wood,-0.2061890397306598,-0.08890635322276927,-1.180873133858159,-0.11357128487383379,0.6315498159840925,-0.11702962158446265,0.423692921572824,-0.008829043382526333,-0.45674883448257236,1,2,2,1,0,2023,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ORD-11770,2023-12-06,Lucas Li,Corner L-Shaped Desk,-0.2061890397306598,1.8061340873273024,-1.180873133858159,1.0649750483608988,0.6679351499067878,1.192560705536628,0.625251397403081,2.06117003393659,-0.6425862814295205,1,2,1,1,0,2023,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
ORD-10189,2023-12-07,William Miller,Premium Notebook Set A5,0.16365677144541152,-0.7032243344499355,0.8853965666810519,-0.47724268767109923,1.1160492624284004,-0.5093541499625109,-0.1544899176205426,-0.7160948002676818,0.30904668401994906,0,1,0,0,1,2023,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
ORD-10779,2023-12-07,Wei Hassan,Travel Backpack 30L,-0.5760348509067311,-0.06544851201803659,2.2629097003738594,-0.3662065663425596,-0.373834410827218,-0.40945535418944967,0.09325158375519099,-0.21795047286278849,-0.3722472600271217,0,2,2,3,2,2023,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD-11597,2023-12-07,Olivia Laurent,Highlighters Neon Pack 6,-0.9458806620828024,-0.8084062675937368,-1.180873133858159,-0.6092990683705233,-1.2375073370975056,-0.5874409815929824,-1.2439081093638333,-0.794756418339638,1.5772304694021415,0,2,0,1,1,2023,12,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ORD-11641,2023-12-07,Raj Khan,Ballpoint Pen Pack 12,-0.9458806620828024,-0.8037399228379567,-0.4921165670117554,-0.6095866589838065,-1.4136889539863449,-0.5827877625758966,-0.9990306715878192,-0.7962717910170313,1.2722325991019996,0,2,0,1,1,2023,12,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
ORD-11708,2023-12-07,Ava Garcia,Travel Backpack 30L,-0.5760348509067311,-0.19623228260571288,-0.4921165670117554,-0.346467392430846,-0.5768262737643586,-0.27145832771399836,0.6567560969999953,-0.16587675722145837,-0.4283615868139445,0,2,2,1,2,2023,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD-11825,2023-12-07,Wei Fischer,Premium Notebook Set A5,-0.5760348509067311,-0.6217524773625306,0.19663999983464828,-0.5203551350623783,-0.6974723809817159,-0.4876875989142051,0.30662432193429084,-0.6240703504041671,-0.019057085545355405,0,2,3,2,1,2023,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
ORD-11891,2023-12-07,Ayumi Kumar,Sports Water Bottle 750ml,-0.2061890397306598,-0.6559302997629745,0.8853965666810519,-0.49128233851956304,-1.1283513353294206,-0.4657302216773314,0.2962420913853078,-0.6722867537757691,-0.30028888802990206,0,2,3,0,2,2023,12,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD-10220,2023-12-08,Elizabeth Weber,Monitor Riser Wood,1.2731942049736253,-0.07314167499378224,0.19663999983464828,0.4788653784896482,-0.1516923721412903,0.3654510252496233,0.37500384037759305,-0.08459767725218653,-0.6316935003473725,1,1,2,2,0,2023,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD-11953,2023-12-08,Liam Costa,Paper Clips Box 500pc,-0.9458806620828024,-0.8090368547228963,-0.4921165670117554,-0.6106324430321092,-0.26276339148425415,-0.6280112348981993,-3.565947672836388,-0.8017822371166429,3.638606768129834,0,2,0,1,1,2023,12,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ORD-10183,2023-12-09,Sarah Thompson,Mesh Back Task Chair,0.5335025826214829,1.0041533764622745,-0.4921165670117554,1.266000887045886,1.1562646315008531,1.230804349333302,0.5088988136644779,1.0797595835957554,-0.6396155229525711,1,1,1,1,0,2023,12,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
ORD-10488,2023-12-09,Elizabeth Dubois,Desk Organizer Set,0.16365677144541152,-0.26635357136824717,-0.4921165670117554,-0.11472164732696676,0.685170308080696,-0.1658884212638638,0.30519229013443117,-0.23861464573633218,-0.4514674860791067,1,1,2,1,2,2023,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
ORD-11110,2023-12-09,Robert Dubois,USB-C Hub Multiport Adapter,-0.9458806620828024,-0.1921965249790922,0.8853965666810519,-0.5043284945221393,-1.2777227061699579,-0.49612155838267313,0.09539963145498054,-0.24164539109111857,-0.3092011634607504,0,2,2,0,1,2023,12,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
ORD-11393,2023-12-09,Liam Rossi,Ballpoint Pen Pack 12,-0.2061890397306598,-0.7991996955080085,0.8853965666810519,-0.5670232482178864,0.40174770699865026,-0.5997283880599746,-1.1465299469733714,-0.8052262659289002,1.223710210645159,0,2,0,0,1,2023,12,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ORD-10632,2023-12-10,David White,Premium Notebook Set A5,-0.9458806620828024,-0.7347536909079095,-0.4921165670117554,-0.5959914663558713,-1.2030370207496892,-0.5708638888446141,-0.4867212951880003,-0.7246359917220798,0.8002120855422558,0,2,0,1,1,2023,12,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
ORD-11262,2023-12-10,Oscar Martinez,Canvas Messenger Bag,2.3827316385018396,-0.4381255053512897,0.19663999983464828,0.2745976092549225,2.529332232688871,0.3549085759140383,0.6055609601550098,-0.44346547948939535,-0.47754414382121846,1,0,3,2,0,2023,12,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ORD-10199,2023-12-11,Hans Robinson,Stapler Full-Size,0.5335025826214829,-0.71482713762647,-0.4921165670117554,-0.4266528843344559,-0.8181184881990731,-0.3376212856131874,0.7770467681882126,-0.7039718188485361,-0.3656455745227897,0,1,0,1,2,2023,12,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
ORD-10454,2023-12-11,Carlos Ali,Tape Dispenser Heavy Duty,-0.9458806620828024,-0.7884797143122972,0.19663999983464828,-0.6079918383101449,-1.3658135146143777,-0.584096480424452,-1.04771975278305,-0.7878683607151235,1.231632233250357,0,2,0,2,1,2023,12,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ORD-10658,2023-12-11,Isabella Johansson,Cotton Formal Shirt,-0.2061890397306598,-0.36850868629208305,-1.180873133858159,-0.28745902750536595,0.11832510591660454,-0.1947529204792243,0.7079512338449806,-0.3142455184535021,-0.38842138951273536,1,2,3,1,2,2023,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ORD-11649,2023-12-11,Ava Li,Paper Clips Box 500pc,-0.2061890397306598,-0.8475026696016248,-0.4921165670117554,-0.5877559169754876,0.6047395699357908,-0.6275022890682056,-2.124249658327603,-0.8417329713388274,2.308697223282137,0,2,0,1,1,2023,12,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
ORD-11811,2023-12-11,Noah Chen,Laptop Stand Adjustable,0.5335025826214829,-0.5430552036434274,-1.180873133858159,-0.2377319960085724,0.13173022894075542,-0.1811567961636766,0.572982236708201,-0.5049069535000653,-0.4293518396395942,1,1,3,1,2,2023,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
ORD-11847,2023-12-11,Giulia Williams,Polarized Sunglasses,-0.2061890397306598,-0.3778413758036434,0.8853965666810519,-0.3442973905306179,0.29259170523056505,-0.3513628230230189,0.29051396418586894,-0.4141223540089633,-0.2950075396264364,0,2,3,0,2,2023,12,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD-11936,2023-12-11,Wei Santos,Business Casual Blazer,-0.2061890397306598,0.6651497358261378,-1.180873133858159,0.35538442698630635,0.6200597105348207,0.6799795481857681,0.9206079561241507,0.8148448873569251,-0.5848215332666148,1,2,1,1,0,2023,12,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD-11986,2023-12-11,Sophie Miller,Whiteboard Markers Set 8,-0.5760348509067311,-0.6811537849293536,-1.180873133858159,-0.5324077962190669,-0.6572570119092633,-0.4919045786484391,0.37500384037759305,-0.6557554154769342,0.08326903977179191,0,2,3,1,1,2023,12,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
ORD-11964,2023-12-13,Linda Martin,Floating Wall Shelves Set,-0.2061890397306598,-0.33105181082000995,0.19663999983464828,-0.30108036473450867,-0.20722788181277205,-0.35536168311582705,0.1440887126502114,-0.33821595898681284,-0.4187891428326629,1,2,2,2,2,2023,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
ORD-11968,2023-12-13,Karen Smith,Filing Cabinet 3-Drawer,0.5335025826214829,0.4568037483518454,0.19663999983464828,0.6554460150455599,0.6602750796072733,0.49835859342513705,0.3581774667292412,0.43641500146609497,-0.6161795394121922,1,1,1,2,0,2023,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
ORD-10508,2023-12-14,William Chen,Webcam HD 1080p,0.16365677144541152,-0.5182100707545438,-0.4921165670117554,-0.31313302589119735,0.04172440292145701,-0.29792351087367397,0.40722455587443707,-0.4999475520104148,-0.3722472600271217,1,1,3,1,2,2023,12,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
ORD-11337,2023-12-14,Diego Anderson,Leather Wallet Minimalist,-0.9458806620828024,-0.5126609040179404,-0.4921165670117554,-0.5522515485356106,0.037894367771699716,-0.5658471370918184,-0.530756273033687,-0.4941615836058225,0.6668580383547478,0,2,3,1,1,2023,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD-11463,2023-12-16,Ingrid Zhang,Mechanical Gaming Keyboard,1.6430400161496967,0.14983393387701008,0.8853965666810519,0.8814660924849816,0.16237051013881443,0.8093972020984674,0.46199977221907185,0.07589406539900288,-0.6475375455577695,1,0,2,0,0,2023,12,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
